scraped_at,site,route_id,origin,destination,depart_date,return_date,price,currency,notes
2026-08-01T03:57:59.385Z,aerolineas,bue-gyn,EZE,GYN,2026-12-18,2026-12-28,3439,BRL,"{""out"":{""stops"":1,""totalDurationMin"":685,""segments"":[{""airline"":""AR"",""flightNumber"":1246,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-18T11:55:00"",""arrival"":""2026-12-18T14:40:00""},{""airline"":""G3"",""flightNumber"":7630,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-18T21:40:00"",""arrival"":""2026-12-18T23:20:00""}]},""in"":{""stops"":1,""totalDurationMin"":740,""segments"":[{""airline"":""G3"",""flightNumber"":2063,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2026-12-28T17:40:00"",""arrival"":""2026-12-28T19:20:00""},{""airline"":""AR"",""flightNumber"":1271,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2026-12-29T02:35:00"",""arrival"":""2026-12-29T06:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-19,2026-12-29,3711,BRL,"{""out"":{""stops"":1,""totalDurationMin"":785,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-19T20:00:00"",""arrival"":""2026-12-19T22:45:00""},{""airline"":""LA"",""flightNumber"":8144,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-20T07:30:00"",""arrival"":""2026-12-20T09:05:00""}]},""in"":{""stops"":1,""totalDurationMin"":420,""segments"":[{""airline"":""G3"",""flightNumber"":2063,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2026-12-29T17:40:00"",""arrival"":""2026-12-29T19:20:00""},{""airline"":""AR"",""flightNumber"":1269,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2026-12-29T21:15:00"",""arrival"":""2026-12-30T00:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-20,2026-12-30,3439,BRL,"{""out"":{""stops"":1,""totalDurationMin"":405,""segments"":[{""airline"":""AR"",""flightNumber"":1246,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-20T11:55:00"",""arrival"":""2026-12-20T14:40:00""},{""airline"":""G3"",""flightNumber"":1492,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-20T17:00:00"",""arrival"":""2026-12-20T18:40:00""}]},""in"":{""stops"":1,""totalDurationMin"":490,""segments"":[{""airline"":""G3"",""flightNumber"":2065,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2026-12-30T05:10:00"",""arrival"":""2026-12-30T06:50:00""},{""airline"":""AR"",""flightNumber"":1261,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2026-12-30T09:55:00"",""arrival"":""2026-12-30T13:20:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-21,2026-12-31,3206,BRL,"{""out"":{""stops"":1,""totalDurationMin"":1015,""segments"":[{""airline"":""AR"",""flightNumber"":1242,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-21T06:25:00"",""arrival"":""2026-12-21T09:10:00""},{""airline"":""G3"",""flightNumber"":7630,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-21T21:40:00"",""arrival"":""2026-12-21T23:20:00""}]},""in"":{""stops"":1,""totalDurationMin"":405,""segments"":[{""airline"":""G3"",""flightNumber"":2061,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2026-12-31T10:45:00"",""arrival"":""2026-12-31T12:25:00""},{""airline"":""AR"",""flightNumber"":1265,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2026-12-31T14:05:00"",""arrival"":""2026-12-31T17:30:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-22,2027-01-01,3671,BRL,"{""out"":{""stops"":1,""totalDurationMin"":655,""segments"":[{""airline"":""AR"",""flightNumber"":1260,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2026-12-22T06:00:00"",""arrival"":""2026-12-22T08:55:00""},{""airline"":""G3"",""flightNumber"":2062,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2026-12-22T15:10:00"",""arrival"":""2026-12-22T16:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":880,""segments"":[{""airline"":""G3"",""flightNumber"":7524,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-01T19:20:00"",""arrival"":""2027-01-01T21:15:00""},{""airline"":""AR"",""flightNumber"":1241,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-02T07:00:00"",""arrival"":""2027-01-02T10:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-23,2027-01-02,3638,BRL,"{""out"":{""stops"":1,""totalDurationMin"":735,""segments"":[{""airline"":""AR"",""flightNumber"":1242,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-23T06:25:00"",""arrival"":""2026-12-23T09:10:00""},{""airline"":""G3"",""flightNumber"":7510,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-23T17:00:00"",""arrival"":""2026-12-23T18:40:00""}]},""in"":{""stops"":1,""totalDurationMin"":460,""segments"":[{""airline"":""G3"",""flightNumber"":7679,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-02T06:00:00"",""arrival"":""2027-01-02T07:40:00""},{""airline"":""AR"",""flightNumber"":1243,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-02T10:40:00"",""arrival"":""2027-01-02T13:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-24,2027-01-03,3586,BRL,"{""out"":{""stops"":1,""totalDurationMin"":895,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-24T20:00:00"",""arrival"":""2026-12-24T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-25T09:15:00"",""arrival"":""2026-12-25T10:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":580,""segments"":[{""airline"":""G3"",""flightNumber"":7679,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-03T06:00:00"",""arrival"":""2027-01-03T07:40:00""},{""airline"":""AR"",""flightNumber"":1245,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-03T12:40:00"",""arrival"":""2027-01-03T15:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-25,2027-01-04,3722,BRL,"{""out"":{""stops"":1,""totalDurationMin"":735,""segments"":[{""airline"":""AR"",""flightNumber"":1242,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-25T06:25:00"",""arrival"":""2026-12-25T09:10:00""},{""airline"":""G3"",""flightNumber"":7510,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-25T17:00:00"",""arrival"":""2026-12-25T18:40:00""}]},""in"":{""stops"":1,""totalDurationMin"":880,""segments"":[{""airline"":""G3"",""flightNumber"":7524,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-04T19:20:00"",""arrival"":""2027-01-04T21:15:00""},{""airline"":""AR"",""flightNumber"":1241,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-05T07:00:00"",""arrival"":""2027-01-05T10:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-26,2027-01-05,3721,BRL,"{""out"":{""stops"":1,""totalDurationMin"":890,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-26T20:00:00"",""arrival"":""2026-12-26T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-27T09:15:00"",""arrival"":""2026-12-27T10:50:00""}]},""in"":{""stops"":1,""totalDurationMin"":880,""segments"":[{""airline"":""G3"",""flightNumber"":7524,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-05T19:20:00"",""arrival"":""2027-01-05T21:15:00""},{""airline"":""AR"",""flightNumber"":1241,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-06T07:00:00"",""arrival"":""2027-01-06T10:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-27,2027-01-06,3721,BRL,"{""out"":{""stops"":1,""totalDurationMin"":700,""segments"":[{""airline"":""AR"",""flightNumber"":1246,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-27T11:55:00"",""arrival"":""2026-12-27T14:40:00""},{""airline"":""G3"",""flightNumber"":7630,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-27T21:55:00"",""arrival"":""2026-12-27T23:35:00""}]},""in"":{""stops"":1,""totalDurationMin"":880,""segments"":[{""airline"":""G3"",""flightNumber"":7524,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-06T19:20:00"",""arrival"":""2027-01-06T21:15:00""},{""airline"":""AR"",""flightNumber"":1241,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-07T07:00:00"",""arrival"":""2027-01-07T10:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-28,2027-01-07,3721,BRL,"{""out"":{""stops"":1,""totalDurationMin"":400,""segments"":[{""airline"":""AR"",""flightNumber"":1250,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-28T16:40:00"",""arrival"":""2026-12-28T19:25:00""},{""airline"":""G3"",""flightNumber"":7630,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-28T21:40:00"",""arrival"":""2026-12-28T23:20:00""}]},""in"":{""stops"":1,""totalDurationMin"":535,""segments"":[{""airline"":""G3"",""flightNumber"":7631,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-07T11:35:00"",""arrival"":""2027-01-07T13:15:00""},{""airline"":""AR"",""flightNumber"":1247,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-07T17:30:00"",""arrival"":""2027-01-07T20:30:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-29,2027-01-08,4059,BRL,"{""out"":{""stops"":1,""totalDurationMin"":895,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-29T20:00:00"",""arrival"":""2026-12-29T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-30T09:15:00"",""arrival"":""2026-12-30T10:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":620,""segments"":[{""airline"":""G3"",""flightNumber"":7679,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-08T06:00:00"",""arrival"":""2027-01-08T07:50:00""},{""airline"":""AR"",""flightNumber"":1245,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-08T13:20:00"",""arrival"":""2027-01-08T16:20:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-30,2027-01-09,3863,BRL,"{""out"":{""stops"":1,""totalDurationMin"":895,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-30T20:00:00"",""arrival"":""2026-12-30T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-31T09:15:00"",""arrival"":""2026-12-31T10:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":535,""segments"":[{""airline"":""G3"",""flightNumber"":7631,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-09T11:35:00"",""arrival"":""2027-01-09T13:15:00""},{""airline"":""AR"",""flightNumber"":1247,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-09T17:30:00"",""arrival"":""2027-01-09T20:30:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2026-12-31,2027-01-10,4188,BRL,"{""out"":{""stops"":1,""totalDurationMin"":410,""segments"":[{""airline"":""AR"",""flightNumber"":1242,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2026-12-31T06:25:00"",""arrival"":""2026-12-31T09:10:00""},{""airline"":""LA"",""flightNumber"":3266,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2026-12-31T11:35:00"",""arrival"":""2026-12-31T13:15:00""}]},""in"":{""stops"":1,""totalDurationMin"":725,""segments"":[{""airline"":""G3"",""flightNumber"":7631,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-10T11:35:00"",""arrival"":""2027-01-10T13:15:00""},{""airline"":""AR"",""flightNumber"":1251,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-10T20:40:00"",""arrival"":""2027-01-10T23:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-01,2027-01-11,3586,BRL,"{""out"":{""stops"":1,""totalDurationMin"":785,""segments"":[{""airline"":""AR"",""flightNumber"":1270,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-01T21:00:00"",""arrival"":""2027-01-01T23:55:00""},{""airline"":""G3"",""flightNumber"":2060,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-02T08:25:00"",""arrival"":""2027-01-02T10:05:00""}]},""in"":{""stops"":1,""totalDurationMin"":880,""segments"":[{""airline"":""G3"",""flightNumber"":7524,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-11T19:20:00"",""arrival"":""2027-01-11T21:15:00""},{""airline"":""AR"",""flightNumber"":1241,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-12T07:00:00"",""arrival"":""2027-01-12T10:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-02,2027-01-12,4808,BRL,"{""out"":{""stops"":1,""totalDurationMin"":740,""segments"":[{""airline"":""AR"",""flightNumber"":1242,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2027-01-02T06:20:00"",""arrival"":""2027-01-02T09:05:00""},{""airline"":""G3"",""flightNumber"":7510,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2027-01-02T17:00:00"",""arrival"":""2027-01-02T18:40:00""}]},""in"":{""stops"":1,""totalDurationMin"":460,""segments"":[{""airline"":""G3"",""flightNumber"":7679,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-12T06:00:00"",""arrival"":""2027-01-12T07:50:00""},{""airline"":""AR"",""flightNumber"":1243,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-12T10:40:00"",""arrival"":""2027-01-12T13:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-03,2027-01-13,4657,BRL,"{""out"":{""stops"":1,""totalDurationMin"":1195,""segments"":[{""airline"":""AR"",""flightNumber"":1270,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-03T21:00:00"",""arrival"":""2027-01-03T23:55:00""},{""airline"":""G3"",""flightNumber"":2062,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-04T15:10:00"",""arrival"":""2027-01-04T16:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":500,""segments"":[{""airline"":""G3"",""flightNumber"":7679,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-13T06:00:00"",""arrival"":""2027-01-13T07:50:00""},{""airline"":""AR"",""flightNumber"":1243,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-13T11:20:00"",""arrival"":""2027-01-13T14:20:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-04,2027-01-14,3917,BRL,"{""out"":{""stops"":1,""totalDurationMin"":785,""segments"":[{""airline"":""AR"",""flightNumber"":1270,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-04T21:00:00"",""arrival"":""2027-01-04T23:55:00""},{""airline"":""G3"",""flightNumber"":2060,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-05T08:25:00"",""arrival"":""2027-01-05T10:05:00""}]},""in"":{""stops"":1,""totalDurationMin"":880,""segments"":[{""airline"":""G3"",""flightNumber"":7524,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-14T19:20:00"",""arrival"":""2027-01-14T21:15:00""},{""airline"":""AR"",""flightNumber"":1241,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-15T07:00:00"",""arrival"":""2027-01-15T10:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-05,2027-01-15,4666,BRL,"{""out"":{""stops"":1,""totalDurationMin"":575,""segments"":[{""airline"":""AR"",""flightNumber"":1246,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2027-01-05T13:45:00"",""arrival"":""2027-01-05T16:30:00""},{""airline"":""G3"",""flightNumber"":1494,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2027-01-05T21:40:00"",""arrival"":""2027-01-05T23:20:00""}]},""in"":{""stops"":1,""totalDurationMin"":620,""segments"":[{""airline"":""G3"",""flightNumber"":7679,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-15T06:00:00"",""arrival"":""2027-01-15T07:50:00""},{""airline"":""AR"",""flightNumber"":1245,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-15T13:20:00"",""arrival"":""2027-01-15T16:20:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-06,2027-01-16,3671,BRL,"{""out"":{""stops"":1,""totalDurationMin"":785,""segments"":[{""airline"":""AR"",""flightNumber"":1270,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-06T21:00:00"",""arrival"":""2027-01-06T23:55:00""},{""airline"":""G3"",""flightNumber"":2060,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-07T08:25:00"",""arrival"":""2027-01-07T10:05:00""}]},""in"":{""stops"":1,""totalDurationMin"":880,""segments"":[{""airline"":""G3"",""flightNumber"":7524,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-16T19:20:00"",""arrival"":""2027-01-16T21:05:00""},{""airline"":""AR"",""flightNumber"":1241,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-17T07:00:00"",""arrival"":""2027-01-17T10:00:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-07,2027-01-17,4008,BRL,"{""out"":{""stops"":1,""totalDurationMin"":895,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2027-01-07T20:00:00"",""arrival"":""2027-01-07T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2027-01-08T09:15:00"",""arrival"":""2027-01-08T10:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":535,""segments"":[{""airline"":""G3"",""flightNumber"":7631,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-17T11:35:00"",""arrival"":""2027-01-17T13:15:00""},{""airline"":""AR"",""flightNumber"":1247,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-17T17:30:00"",""arrival"":""2027-01-17T20:30:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-08,2027-01-18,3575,BRL,"{""out"":{""stops"":1,""totalDurationMin"":1195,""segments"":[{""airline"":""AR"",""flightNumber"":1270,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-08T21:00:00"",""arrival"":""2027-01-08T23:55:00""},{""airline"":""G3"",""flightNumber"":2062,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-09T15:10:00"",""arrival"":""2027-01-09T16:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":990,""segments"":[{""airline"":""G3"",""flightNumber"":2065,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2027-01-18T05:10:00"",""arrival"":""2027-01-18T06:50:00""},{""airline"":""AR"",""flightNumber"":1335,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2027-01-18T18:15:00"",""arrival"":""2027-01-18T21:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-09,2027-01-19,3917,BRL,"{""out"":{""stops"":1,""totalDurationMin"":890,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2027-01-09T20:00:00"",""arrival"":""2027-01-09T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2027-01-10T09:15:00"",""arrival"":""2027-01-10T10:50:00""}]},""in"":{""stops"":1,""totalDurationMin"":535,""segments"":[{""airline"":""G3"",""flightNumber"":7631,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-19T11:35:00"",""arrival"":""2027-01-19T13:15:00""},{""airline"":""AR"",""flightNumber"":1247,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-19T17:30:00"",""arrival"":""2027-01-19T20:30:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-10,2027-01-20,3575,BRL,"{""out"":{""stops"":1,""totalDurationMin"":785,""segments"":[{""airline"":""AR"",""flightNumber"":1270,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-10T21:00:00"",""arrival"":""2027-01-10T23:55:00""},{""airline"":""G3"",""flightNumber"":2060,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-11T08:25:00"",""arrival"":""2027-01-11T10:05:00""}]},""in"":{""stops"":1,""totalDurationMin"":1050,""segments"":[{""airline"":""G3"",""flightNumber"":2065,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2027-01-20T05:10:00"",""arrival"":""2027-01-20T06:50:00""},{""airline"":""AR"",""flightNumber"":1309,""origin"":""GIG"",""destination"":""EZE"",""departure"":""2027-01-20T19:15:00"",""arrival"":""2027-01-20T22:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-11,2027-01-21,3716,BRL,"{""out"":{""stops"":1,""totalDurationMin"":895,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2027-01-11T20:00:00"",""arrival"":""2027-01-11T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2027-01-12T09:15:00"",""arrival"":""2027-01-12T10:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":715,""segments"":[{""airline"":""G3"",""flightNumber"":2061,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2027-01-21T10:45:00"",""arrival"":""2027-01-21T12:25:00""},{""airline"":""AR"",""flightNumber"":1309,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2027-01-21T19:15:00"",""arrival"":""2027-01-21T22:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-12,2027-01-22,3580,BRL,"{""out"":{""stops"":1,""totalDurationMin"":1205,""segments"":[{""airline"":""AR"",""flightNumber"":1266,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-12T14:00:00"",""arrival"":""2027-01-12T16:55:00""},{""airline"":""G3"",""flightNumber"":2060,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-13T08:25:00"",""arrival"":""2027-01-13T10:05:00""}]},""in"":{""stops"":1,""totalDurationMin"":620,""segments"":[{""airline"":""G3"",""flightNumber"":7679,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-22T06:00:00"",""arrival"":""2027-01-22T07:50:00""},{""airline"":""AR"",""flightNumber"":1245,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-22T13:20:00"",""arrival"":""2027-01-22T16:20:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-13,2027-01-23,3993,BRL,"{""out"":{""stops"":1,""totalDurationMin"":515,""segments"":[{""airline"":""AR"",""flightNumber"":1334,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-13T08:20:00"",""arrival"":""2027-01-13T11:15:00""},{""airline"":""G3"",""flightNumber"":2062,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-13T15:10:00"",""arrival"":""2027-01-13T16:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":395,""segments"":[{""airline"":""LA"",""flightNumber"":8049,""origin"":""GYN"",""destination"":""GRU"",""departure"":""2027-01-23T13:55:00"",""arrival"":""2027-01-23T15:40:00""},{""airline"":""AR"",""flightNumber"":1247,""origin"":""GRU"",""destination"":""AEP"",""departure"":""2027-01-23T17:30:00"",""arrival"":""2027-01-23T20:30:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-14,2027-01-24,3575,BRL,"{""out"":{""stops"":1,""totalDurationMin"":895,""segments"":[{""airline"":""AR"",""flightNumber"":1240,""origin"":""AEP"",""destination"":""GRU"",""departure"":""2027-01-14T20:00:00"",""arrival"":""2027-01-14T22:45:00""},{""airline"":""G3"",""flightNumber"":7546,""origin"":""GRU"",""destination"":""GYN"",""departure"":""2027-01-15T09:15:00"",""arrival"":""2027-01-15T10:55:00""}]},""in"":{""stops"":1,""totalDurationMin"":835,""segments"":[{""airline"":""G3"",""flightNumber"":2061,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2027-01-24T10:45:00"",""arrival"":""2027-01-24T12:25:00""},{""airline"":""AR"",""flightNumber"":1269,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2027-01-24T21:15:00"",""arrival"":""2027-01-25T00:40:00""}]}}"
2026-08-01T03:57:59.386Z,aerolineas,bue-gyn,EZE,GYN,2027-01-15,2027-01-25,3575,BRL,"{""out"":{""stops"":1,""totalDurationMin"":785,""segments"":[{""airline"":""AR"",""flightNumber"":1270,""origin"":""AEP"",""destination"":""GIG"",""departure"":""2027-01-15T21:00:00"",""arrival"":""2027-01-15T23:55:00""},{""airline"":""G3"",""flightNumber"":2060,""origin"":""GIG"",""destination"":""GYN"",""departure"":""2027-01-16T08:25:00"",""arrival"":""2027-01-16T10:05:00""}]},""in"":{""stops"":1,""totalDurationMin"":650,""segments"":[{""airline"":""G3"",""flightNumber"":2063,""origin"":""GYN"",""destination"":""GIG"",""departure"":""2027-01-25T17:40:00"",""arrival"":""2027-01-25T19:20:00""},{""airline"":""AR"",""flightNumber"":1271,""origin"":""GIG"",""destination"":""AEP"",""departure"":""2027-01-26T01:05:00"",""arrival"":""2027-01-26T04:30:00""}]}}"
